년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면,
2019,구로구,88,31,49,7,14,0,0,2,0,0,1,0,0,0,0,0,
2019,구로구,89,18,33,8,9,0,0,1,0,0,1,0,0,0,0,0,
2019,구로구,90,23,31,11,6,0,0,0,0,1,0,0,0,0,1,0,
2019,구로구,91,24,22,4,4,0,0,2,0,1,1,0,0,0,0,0,
2019,구로구,92,12,17,6,4,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,93,7,25,2,2,0,0,0,0,0,2,0,0,0,0,0,
2019,구로구,94,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,
2019,구로구,95,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,96,4,11,3,2,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,97,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,99,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,3,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,
2019,금천구,4,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,
2019,금천구,5,3,0,0,2,2,0,0,3,1,0,0,0,0,0,0,
2019,금천구,6,2,1,0,3,6,0,0,4,2,0,0,1,0,0,0,
2019,금천구,7,0,1,0,2,14,0,0,6,1,0,0,0,0,1,0,
2019,금천구,8,0,0,0,3,15,0,0,5,1,0,0,0,0,0,0,
2019,금천구,9,0,1,1,1,5,0,0,4,0,0,0,1,0,0,0,
2019,금천구,10,0,0,0,2,13,0,0,3,2,0,0,0,0,0,0,
2019,금천구,11,1,0,1,1,11,0,0,6,0,0,0,0,0,0,0,
2019,금천구,12,3,0,0,2,5,0,0,3,0,0,0,0,0,0,0,
2019,금천구,13,1,2,0,0,11,0,0,4,0,0,0,0,0,0,0,
2019,금천구,14,2,3,0,1,9,1,0,3,0,0,0,0,0,1,0,
2019,금천구,15,2,1,1,1,8,0,0,4,0,0,0,0,0,0,0,
2019,금천구,16,1,1,1,1,19,0,0,6,0,0,0,0,0,0,0,
2019,금천구,17,5,3,0,2,11,0,0,1,0,0,0,0,0,0,0,
2019,금천구,18,1,0,1,1,15,0,0,3,1,0,0,0,0,0,0,
2019,금천구,19,3,5,3,1,13,0,0,3,0,0,0,0,0,0,0,
2019,금천구,20,2,3,2,4,22,1,0,3,0,0,0,1,0,0,0,
2019,금천구,21,5,2,3,3,25,1,0,5,0,0,0,0,0,1,0,
2019,금천구,22,1,3,2,4,28,1,0,2,0,0,0,0,1,1,0,
2019,금천구,23,3,4,2,3,26,0,0,4,1,0,0,0,0,0,0,
2019,금천구,24,7,3,2,2,25,1,0,4,0,0,0,1,0,2,0,
2019,금천구,25,12,6,2,4,28,3,0,8,0,0,0,0,0,1,0,
2019,금천구,26,5,1,3,5,14,1,0,5,0,0,0,0,0,0,0,
2019,금천구,27,11,3,2,0,18,0,1,2,0,0,0,1,0,0,0,
2019,금천구,28,11,1,4,1,19,2,2,5,1,0,0,0,0,0,0,
2019,금천구,29,10,3,4,2,22,4,1,7,1,0,0,0,0,0,0,
2019,금천구,30,11,4,8,1,12,2,3,1,0,0,0,0,0,0,0,
2019,금천구,31,14,1,3,2,18,3,0,0,0,0,0,0,0,0,0,
2019,금천구,32,18,8,10,2,13,3,0,2,0,0,0,0,1,1,0,
2019,금천구,33,16,2,11,1,12,4,1,1,1,0,0,0,0,0,0,
2019,금천구,34,14,3,7,0,10,1,4,2,1,0,0,0,0,0,0,
2019,금천구,35,14,3,1,2,19,8,1,0,0,0,0,0,0,0,1,
2019,금천구,36,21,3,6,4,14,7,5,0,1,0,1,1,1,0,1,
2019,금천구,37,26,4,7,3,11,5,1,1,0,0,0,1,2,1,2,
2019,금천구,38,27,2,12,1,12,12,4,0,0,0,1,0,0,1,0,
2019,금천구,39,28,5,7,4,15,4,6,0,2,0,0,0,2,0,0,
2019,금천구,40,30,5,12,2,12,10,5,0,0,0,0,0,0,0,0,
2019,금천구,41,28,3,11,3,9,10,3,0,0,0,0,0,0,1,0,
2019,금천구,42,33,7,2,6,9,11,4,0,1,0,0,0,3,0,0,
2019,금천구,43,40,4,11,7,15,11,4,1,0,0,0,2,2,0,0,
2019,금천구,44,31,2,9,10,19,10,5,0,1,0,0,0,0,2,0,
2019,금천구,45,36,8,12,9,12,10,10,0,1,0,0,0,1,0,1,
2019,금천구,46,45,3,11,10,6,14,8,0,1,0,0,1,2,0,1,
2019,금천구,47,50,8,19,11,16,17,10,1,2,0,1,0,0,0,0,
2019,금천구,48,62,14,17,10,10,18,6,0,2,0,0,1,1,1,0,
2019,금천구,49,68,5,18,13,11,9,14,0,0,2,1,1,1,0,0,
2019,금천구,50,98,10,25,10,3,17,11,0,1,0,0,0,2,0,1,
2019,금천구,51,79,18,28,14,12,22,13,0,1,0,1,3,0,0,0,
2019,금천구,52,111,17,24,24,10,20,5,0,2,0,1,1,2,1,1,
2019,금천구,53,104,11,17,17,4,16,8,0,3,0,0,2,1,0,0,
2019,금천구,54,108,16,23,15,12,15,12,0,2,3,0,0,2,1,2,
2019,금천구,55,122,28,18,13,11,16,10,0,2,2,3,4,1,1,0,
2019,금천구,56,151,23,20,29,8,11,10,0,0,0,2,0,0,0,3,
2019,금천구,57,169,13,32,23,4,13,16,0,4,0,1,3,1,1,0,
2019,금천구,58,150,28,30,19,3,20,18,0,4,2,1,4,2,0,1,
2019,금천구,59,191,36,37,24,16,15,9,0,2,2,3,2,1,0,0,
2019,금천구,60,175,28,27,29,6,13,14,0,2,1,1,2,1,2,0,
2019,금천구,61,166,33,35,24,5,11,19,0,1,0,2,1,0,1,0,
2019,금천구,62,156,35,22,25,2,10,13,0,5,4,4,1,2,0,1,
2019,금천구,63,153,27,28,28,4,3,9,0,4,1,4,2,1,4,0,
2019,금천구,64,165,28,26,41,5,9,12,0,4,4,1,2,0,1,0,
2019,금천구,65,153,29,22,29,5,7,14,0,4,0,3,0,0,0,0,
2019,금천구,66,134,27,20,35,0,10,5,0,0,5,1,0,1,0,0,
2019,금천구,67,149,28,28,39,2,3,18,0,2,2,5,2,0,2,1,
2019,금천구,68,115,25,27,26,1,2,6,0,1,2,2,1,0,1,0,
2019,금천구,69,144,33,29,26,1,2,17,0,4,3,5,2,1,1,0,
2019,금천구,70,167,47,22,25,3,3,15,0,0,2,1,0,1,3,0,
2019,금천구,71,126,45,45,30,1,0,5,0,0,4,1,1,1,1,0,
2019,금천구,72,155,70,42,39,0,2,11,0,2,3,0,3,0,0,0,
2019,금천구,73,125,58,21,26,0,1,6,0,2,4,1,0,0,1,0,
2019,금천구,74,127,54,23,34,0,2,9,0,1,1,2,2,0,0,0,
2019,금천구,75,114,52,26,32,1,0,12,0,2,5,1,0,0,2,0,
2019,금천구,76,111,56,28,26,1,1,4,0,2,1,2,0,0,1,0,
2019,금천구,77,132,64,34,35,0,3,10,0,3,4,5,0,0,0,0,
2019,금천구,78,121,57,32,33,0,3,3,0,0,4,0,0,0,3,0,
2019,금천구,79,89,65,19,26,3,1,8,0,1,3,0,0,0,0,0,
2019,금천구,80,96,66,23,23,0,0,5,0,1,0,0,0,0,1,0,
2019,금천구,81,83,41,21,23,0,0,4,0,0,0,0,0,0,1,0,
2019,금천구,82,74,49,14,20,1,1,2,0,0,1,2,0,2,0,0,
2019,금천구,83,52,46,16,13,0,0,2,0,0,4,0,0,0,0,0,
2019,금천구,84,40,43,14,12,0,0,1,0,0,1,0,0,0,0,0,
2019,금천구,85,41,39,7,8,0,0,0,0,0,6,0,0,0,0,0,
2019,금천구,86,32,41,7,11,0,1,4,0,0,4,0,0,0,0,0,
2019,금천구,87,23,28,6,5,0,0,4,0,0,2,0,0,0,0,0,
2019,금천구,88,20,38,3,4,0,0,0,0,0,1,0,0,0,1,0,
2019,금천구,89,16,23,3,2,0,0,2,0,0,0,0,0,0,1,0,
2019,금천구,90,13,15,3,3,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,91,9,8,6,5,0,0,0,0,0,1,0,0,0,0,0,
2019,금천구,92,9,11,1,1,0,0,1,0,0,1,0,0,0,0,0,
2019,금천구,93,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,94,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,95,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,
2019,금천구,96,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,
2019,금천구,97,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,
2019,금천구,98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,99,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,금천구,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2019,영등포구,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,2,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,3,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0,
2019,영등포구,4,1,1,1,4,3,0,0,6,4,0,0,0,0,0,0,
2019,영등포구,5,2,2,1,3,2,0,0,2,3,0,0,0,0,0,0,
2019,영등포구,6,0,0,0,3,8,0,0,6,2,0,0,0,0,1,0,
2019,영등포구,7,0,0,2,3,17,0,0,10,1,0,0,0,0,0,0,
2019,영등포구,8,0,0,1,5,10,0,0,10,1,0,0,0,0,0,0,
2019,영등포구,9,0,1,0,3,9,0,0,11,0,0,0,0,0,0,0,
2019,영등포구,10,1,1,0,4,15,0,0,7,0,0,0,0,1,0,0,
2019,영등포구,11,0,1,1,4,13,0,0,2,1,0,0,1,0,0,0,
2019,영등포구,12,0,1,3,3,11,0,0,5,0,0,0,1,0,0,0,
2019,영등포구,13,0,2,1,1,13,0,1,9,1,1,0,0,0,0,0,
2019,영등포구,14,1,1,0,3,14,0,0,7,0,0,0,0,0,1,0,
2019,영등포구,15,3,0,0,4,11,0,0,5,0,0,0,0,0,0,0,
2019,영등포구,16,2,0,0,4,13,0,0,4,1,0,0,0,0,0,0,
2019,영등포구,17,3,3,2,4,17,0,0,7,1,0,0,0,1,0,0,
2019,영등포구,18,1,1,1,4,17,0,0,5,0,0,0,0,0,0,0,
2019,영등포구,19,2,2,1,6,21,0,0,9,0,0,0,0,0,0,0,
2019,영등포구,20,7,5,2,2,13,0,0,8,1,0,0,1,0,0,0,
2019,영등포구,21,4,0,5,3,32,0,0,8,1,0,0,0,0,0,0,
2019,영등포구,22,5,3,1,4,26,0,0,9,0,0,0,0,0,1,0,
2019,영등포구,23,9,4,2,4,20,1,3,7,1,0,0,0,0,0,0,
2019,영등포구,24,7,2,3,2,25,0,3,3,0,1,0,0,0,0,0,
2019,영등포구,25,10,1,5,5,20,1,0,11,0,0,0,0,0,0,0,
2019,영등포구,26,16,3,3,3,24,0,2,9,1,0,0,0,1,3,0,
2019,영등포구,27,19,4,8,3,27,5,2,6,1,0,0,0,0,0,2,
2019,영등포구,28,14,2,7,1,30,3,1,5,2,1,0,0,0,0,0,
2019,영등포구,29,20,5,2,5,15,1,2,3,0,0,0,0,0,2,0,
2019,영등포구,30,14,4,11,3,14,3,1,3,0,0,0,1,0,1,0,
2019,영등포구,31,22,6,7,5,14,5,1,0,0,0,0,0,0,1,1,
2019,영등포구,32,20,7,10,6,13,6,3,4,1,0,0,0,0,0,0,
2019,영등포구,33,18,3,14,5,20,2,3,2,0,0,0,0,1,1,1,
2019,영등포구,34,20,3,10,5,28,6,1,2,0,0,0,0,1,1,0,
2019,영등포구,35,26,1,5,4,11,0,0,1,1,1,1,0,0,0,0,
2019,영등포구,36,41,5,16,7,13,3,1,2,0,0,0,2,2,1,0,
2019,영등포구,37,26,5,15,8,19,11,3,1,2,0,0,1,1,0,0,
2019,영등포구,38,32,5,13,7,10,6,5,0,2,0,0,1,0,0,0,
2019,영등포구,39,35,5,11,6,10,17,7,0,1,0,0,0,1,0,0,
2019,영등포구,40,35,7,14,9,25,4,8,0,0,0,0,0,1,0,1,
2019,영등포구,41,48,9,15,7,10,4,7,0,2,0,0,0,1,0,0,
2019,영등포구,42,35,9,19,8,16,16,4,0,2,0,0,1,0,0,1,
2019,영등포구,43,59,10,16,9,14,8,6,0,0,1,1,0,2,0,0,
2019,영등포구,44,51,8,15,9,10,13,5,2,3,0,1,0,2,0,0,
2019,영등포구,45,65,4,20,7,8,11,4,0,2,0,0,2,1,0,1,
2019,영등포구,46,62,8,16,19,14,11,7,0,1,0,0,0,0,1,0,
2019,영등포구,47,74,8,14,13,12,21,7,0,0,0,0,2,1,1,1,
2019,영등포구,48,74,9,23,15,16,20,10,0,2,1,1,2,0,0,1,
2019,영등포구,49,74,10,18,22,9,15,17,0,3,0,0,2,0,0,0,
2019,영등포구,50,90,12,20,15,13,13,7,0,2,1,1,3,1,0,0,
2019,영등포구,51,97,10,11,18,10,19,14,0,4,0,3,1,0,0,1,
2019,영등포구,52,113,10,27,13,11,7,11,0,2,1,0,3,1,0,1,
2019,영등포구,53,89,10,24,17,6,14,10,0,2,1,0,0,3,0,1,
2019,영등포구,54,126,14,24,14,7,15,4,0,1,2,0,1,1,0,1,
2019,영등포구,55,130,20,27,16,6,16,15,0,2,3,0,1,1,0,0,
2019,영등포구,56,134,13,15,23,3,12,10,0,1,0,0,4,0,0,1,
2019,영등포구,57,163,21,30,26,5,25,12,0,2,6,1,0,0,2,0,
2019,영등포구,58,170,24,43,26,11,18,21,0,3,0,0,4,0,1,0,
2019,영등포구,59,163,27,36,29,4,9,17,1,2,0,2,1,0,1,0,
2019,영등포구,60,163,34,42,16,9,8,22,0,1,1,2,3,1,0,0,
2019,영등포구,61,183,31,39,27,8,12,21,0,4,2,1,2,1,0,0,
2019,영등포구,62,193,35,38,42,5,18,18,0,2,4,4,5,1,0,1,
2019,영등포구,63,192,32,34,26,4,12,16,0,3,2,1,5,1,2,0,
2019,영등포구,64,221,48,39,40,3,7,23,0,3,3,1,2,2,0,0,
2019,영등포구,65,197,44,38,41,2,5,20,0,1,0,3,2,0,0,0,
2019,영등포구,66,154,28,26,27,0,2,20,0,1,1,4,3,0,1,0,
2019,영등포구,67,175,54,44,46,1,5,18,0,7,3,1,1,0,1,0,
2019,영등포구,68,147,42,34,28,1,4,14,0,3,0,2,2,0,0,0,
2019,영등포구,69,171,60,43,32,2,4,9,0,4,4,2,4,0,1,1,
2019,영등포구,70,166,57,28,39,3,4,12,0,0,3,4,0,0,1,0,
2019,영등포구,71,172,45,41,52,2,1,19,0,4,2,5,3,1,1,0,
2019,영등포구,72,183,66,37,46,2,4,28,0,3,4,3,3,0,0,2,
2019,영등포구,73,152,62,51,35,1,2,17,0,3,2,1,1,1,0,0,
2019,영등포구,74,142,57,31,38,1,3,12,0,3,5,1,1,0,0,1,
2019,영등포구,75,149,73,34,38,1,3,19,0,2,6,1,2,0,0,0,
2019,영등포구,76,156,62,34,40,2,2,13,0,1,6,3,0,0,1,0,
2019,영등포구,77,224,94,57,56,0,3,13,0,3,6,2,1,0,2,0,
2019,영등포구,78,159,76,45,37,0,1,5,0,4,3,3,0,0,2,0,
2019,영등포구,79,139,78,28,41,0,1,16,0,0,3,0,0,0,1,0,
2019,영등포구,80,154,82,34,38,1,1,13,0,1,2,1,1,0,0,0,
2019,영등포구,81,113,55,20,37,0,0,13,0,1,4,2,0,0,0,0,
2019,영등포구,82,116,87,22,29,0,3,8,0,0,6,1,0,0,0,0,
2019,영등포구,83,110,75,25,29,1,1,7,0,2,3,0,0,0,0,0,
2019,영등포구,84,97,88,24,21,1,0,10,0,0,4,0,0,0,0,0,
2019,영등포구,85,87,79,18,26,0,0,5,0,1,1,0,0,0,0,0,
2019,영등포구,86,47,66,14,21,0,0,6,0,0,3,0,0,0,0,0,
2019,영등포구,87,49,50,11,16,0,0,3,0,0,0,1,0,0,0,0,
2019,영등포구,88,37,35,10,9,0,0,3,0,1,1,0,0,0,0,0,
2019,영등포구,89,25,47,8,8,1,0,3,0,0,1,0,0,0,0,0,
2019,영등포구,90,20,26,6,2,0,0,1,0,0,0,0,0,0,0,0,
2019,영등포구,91,18,30,9,8,0,0,1,0,0,1,0,0,0,0,0,
2019,영등포구,92,9,19,4,4,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,93,7,11,2,0,0,0,1,0,0,0,0,0,0,0,0,
2019,영등포구,94,5,10,2,1,0,0,0,0,0,0,1,0,0,0,0,
2019,영등포구,95,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,96,1,6,3,0,0,0,1,0,0,0,0,0,0,0,0,
2019,영등포구,97,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,98,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,99,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,영등포구,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
2019,동작구,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,3,0,4,0,5,1,0,0,2,3,0,0,1,0,0,0,
2019,동작구,4,0,2,1,5,2,0,0,1,3,0,0,0,0,0,0,
2019,동작구,5,0,3,2,4,7,0,0,4,1,0,0,0,0,0,0,
2019,동작구,6,0,1,0,4,7,0,0,5,3,0,0,0,0,0,0,
2019,동작구,7,0,5,0,1,6,0,0,6,2,0,0,0,0,0,0,
2019,동작구,8,0,3,0,2,15,0,0,9,2,0,0,1,0,0,0,
2019,동작구,9,0,6,2,2,11,0,0,10,1,0,0,1,0,0,0,
2019,동작구,10,0,4,0,3,13,0,0,8,1,0,0,0,0,0,0,
2019,동작구,11,2,7,0,5,10,0,0,6,1,0,0,0,0,0,0,
2019,동작구,12,0,6,1,2,14,0,0,9,4,0,0,0,0,0,0,
2019,동작구,13,0,5,2,5,15,0,0,7,0,0,0,0,1,0,0,
2019,동작구,14,0,6,0,2,8,0,0,2,0,0,0,0,0,0,0,
2019,동작구,15,2,6,2,4,14,0,0,8,0,0,0,1,0,0,0,
2019,동작구,16,1,8,2,3,6,0,0,7,1,0,0,0,0,0,0,
2019,동작구,17,2,6,0,10,13,0,0,4,0,0,0,0,0,1,0,
2019,동작구,18,4,12,1,6,16,0,0,8,1,0,0,0,0,0,0,
2019,동작구,19,3,12,0,1,18,0,0,15,0,0,0,0,0,1,0,
2019,동작구,20,4,9,2,5,23,1,1,7,0,0,0,0,0,1,0,
2019,동작구,21,9,5,2,8,17,0,0,8,0,0,0,0,0,0,0,
2019,동작구,22,8,9,1,3,31,0,2,12,1,0,0,0,0,1,0,
2019,동작구,23,9,9,4,4,18,2,0,9,0,0,0,0,0,0,0,
2019,동작구,24,9,13,4,5,18,2,0,10,0,0,0,0,0,0,0,
2019,동작구,25,9,9,10,2,31,2,0,12,0,0,0,0,0,1,0,
2019,동작구,26,9,9,1,3,29,1,0,10,1,0,0,1,2,0,1,
2019,동작구,27,14,5,10,6,25,2,0,11,0,0,0,0,1,0,0,
2019,동작구,28,16,12,4,3,25,2,1,6,0,1,0,0,0,0,0,
2019,동작구,29,17,9,9,1,21,2,1,5,0,0,0,0,0,0,0,
2019,동작구,30,14,8,4,3,18,6,2,7,0,0,0,0,1,1,0,
2019,동작구,31,20,5,11,2,13,4,2,4,0,0,0,0,1,1,0,
2019,동작구,32,9,9,6,6,12,2,2,4,1,0,0,1,0,0,0,
2019,동작구,33,25,8,5,5,20,6,4,1,0,0,0,0,0,0,0,
2019,동작구,34,22,11,13,2,12,3,4,1,0,0,0,0,1,0,0,
2019,동작구,35,36,9,10,4,18,6,1,2,0,0,0,0,2,0,0,
2019,동작구,36,21,6,13,8,19,6,1,2,1,1,0,2,0,0,0,
2019,동작구,37,25,9,16,3,16,8,8,2,3,0,0,0,3,0,0,
2019,동작구,38,42,12,10,5,9,7,5,1,1,0,0,1,0,0,0,
2019,동작구,39,40,8,10,6,20,11,6,0,0,1,0,0,2,1,0,
2019,동작구,40,51,2,16,10,10,11,8,0,2,0,1,0,1,1,0,
2019,동작구,41,43,6,19,10,15,9,4,2,4,0,0,0,0,0,1,
2019,동작구,42,39,12,23,9,9,6,5,0,2,2,0,2,2,0,1,
2019,동작구,43,53,5,17,9,27,17,14,0,0,0,0,2,2,0,0,
2019,동작구,44,55,8,20,6,12,8,9,0,1,0,0,2,1,0,0,
2019,동작구,45,37,10,15,16,12,14,12,1,2,0,1,0,0,0,0,
2019,동작구,46,58,10,19,14,25,16,11,0,2,0,1,0,1,0,1,
2019,동작구,47,62,11,22,14,14,21,15,0,1,0,0,2,1,0,0,
2019,동작구,48,70,11,20,12,16,20,15,1,0,1,0,2,1,0,0,
2019,동작구,49,77,10,14,8,15,29,6,0,6,0,1,0,5,0,0,
2019,동작구,50,77,11,24,13,18,26,10,0,1,0,2,2,1,0,0,
2019,동작구,51,96,9,23,12,7,14,14,0,2,1,0,3,1,0,0,
2019,동작구,52,108,6,24,8,10,19,7,0,2,0,2,0,0,3,0,
2019,동작구,53,82,10,17,9,11,10,10,0,1,1,1,1,1,0,1,
2019,동작구,54,103,22,22,22,4,18,12,0,1,1,0,2,0,0,0,
2019,동작구,55,125,14,17,14,6,9,19,0,2,2,2,2,0,2,0,
2019,동작구,56,120,22,27,30,13,16,15,0,2,0,0,6,0,0,0,
2019,동작구,57,114,18,29,26,8,17,14,0,1,2,2,9,2,0,0,
2019,동작구,58,166,29,33,40,9,22,13,0,2,2,1,4,1,1,0,
2019,동작구,59,159,36,31,38,15,17,23,0,2,6,0,5,0,0,0,
2019,동작구,60,166,28,27,27,12,9,9,0,5,1,1,9,2,2,1,
2019,동작구,61,144,32,32,42,8,16,18,0,4,2,4,5,2,0,0,
2019,동작구,62,181,26,35,29,5,13,19,0,4,2,2,3,2,0,0,
2019,동작구,63,163,38,31,27,8,15,25,0,3,2,4,6,2,1,0,
2019,동작구,64,209,52,38,40,2,12,27,0,3,1,0,6,0,1,0,
2019,동작구,65,205,22,34,37,4,12,12,0,4,3,2,1,0,0,1,
2019,동작구,66,170,29,34,22,2,4,20,0,2,6,0,4,1,0,0,
2019,동작구,67,197,38,30,43,6,5,11,0,6,3,2,2,1,2,0,
2019,동작구,68,168,42,35,40,2,4,16,0,2,2,2,5,0,1,0,
2019,동작구,69,177,44,31,33,3,7,16,0,7,6,0,2,0,1,1,
2019,동작구,70,181,59,46,45,3,5,16,0,0,3,1,2,0,0,0,
2019,동작구,71,186,50,53,31,1,3,16,0,3,0,3,3,0,2,0,
2019,동작구,72,180,68,51,61,2,3,12,0,3,4,1,2,0,2,0,
2019,동작구,73,199,53,42,51,3,0,18,0,4,3,3,1,0,4,1,
2019,동작구,74,140,76,38,33,0,7,16,0,3,2,1,2,0,2,0,
2019,동작구,75,166,76,39,51,2,1,9,0,2,5,6,0,0,0,0,
2019,동작구,76,207,72,41,49,2,1,11,0,1,3,4,3,0,1,0,
2019,동작구,77,206,103,52,47,2,1,22,0,4,5,2,0,0,2,0,
2019,동작구,78,155,88,33,44,1,5,16,0,4,10,1,1,0,1,0,
2019,동작구,79,142,60,30,44,1,0,11,0,2,1,1,1,0,1,0,
2019,동작구,80,140,80,32,43,2,2,9,0,2,1,1,0,0,0,1,
2019,동작구,81,128,85,21,41,0,1,7,0,1,1,1,1,0,0,0,
2019,동작구,82,116,61,25,37,2,0,12,0,2,5,3,1,0,0,0,
2019,동작구,83,106,79,26,35,1,2,5,0,1,6,1,0,0,1,0,
2019,동작구,84,68,55,24,23,0,0,4,0,0,1,1,0,0,1,0,
2019,동작구,85,70,68,13,26,1,0,7,0,0,2,0,0,0,0,0,
2019,동작구,86,41,48,16,11,0,1,1,0,0,4,2,0,0,0,0,
2019,동작구,87,46,48,11,15,0,0,5,0,0,1,0,0,0,1,0,
2019,동작구,88,21,31,12,11,0,0,3,0,0,1,0,0,0,0,0,
2019,동작구,89,28,34,14,13,0,0,2,0,1,1,1,0,0,0,0,
2019,동작구,90,24,37,16,11,0,0,0,0,0,1,0,0,0,0,0,
2019,동작구,91,18,29,3,6,0,0,0,0,0,1,0,0,0,1,0,
2019,동작구,92,14,14,6,3,0,0,0,0,1,1,0,0,0,0,0,
2019,동작구,93,4,17,1,4,0,0,1,0,0,1,0,0,0,0,0,
2019,동작구,94,6,7,0,3,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,95,1,12,2,2,0,0,1,0,0,0,0,0,0,0,0,
2019,동작구,96,3,13,2,1,0,0,0,0,0,1,0,0,0,0,0,
2019,동작구,97,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,98,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,99,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,100,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,동작구,105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,관악구,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,
2019,관악구,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,
2019,관악구,3,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,
2019,관악구,4,0,4,0,6,7,0,0,3,4,0,0,1,0,1,0,
2019,관악구,5,0,3,2,4,7,0,0,3,5,0,0,0,0,0,0,
2019,관악구,6,0,2,0,1,12,0,0,8,5,0,0,1,0,0,0,
2019,관악구,7,1,2,0,5,21,0,0,7,3,0,0,0,0,0,0,
2019,관악구,8,0,1,0,2,21,0,0,12,4,0,0,0,0,0,0,
2019,관악구,9,1,1,0,1,21,0,0,8,2,0,0,0,0,0,0,
2019,관악구,10,3,3,0,3,13,0,0,11,3,0,0,0,0,0,0,
2019,관악구,11,3,1,1,3,21,0,0,2,1,0,0,0,1,0,0,
2019,관악구,12,0,2,1,3,26,0,0,6,0,0,0,1,0,0,0,
2019,관악구,13,0,1,1,2,15,0,0,8,1,0,0,0,0,0,0,
2019,관악구,14,1,3,0,2,17,0,0,8,0,0,0,1,0,0,0,
2019,관악구,15,1,2,2,2,12,0,1,4,0,0,0,0,0,0,0,
2019,관악구,16,2,3,1,4,22,0,0,8,0,0,0,0,0,1,0,
2019,관악구,17,2,4,0,3,20,0,1,12,0,0,0,0,0,0,0,
2019,관악구,18,1,3,2,1,31,0,0,9,1,0,0,1,0,0,0,
2019,관악구,19,7,3,3,3,31,0,1,11,1,0,0,0,0,1,0,
